timestamp,17314,17316,17318,17459,17502,17506,19615
2018-10-12 08:10:00,13.065000000000001,13.065,10.735,,,,
2018-12-21 00:50:00,5.465,8.985,11.785,,16.85,8.5,
2018-12-31 08:55:00,8.785,,,0.465,20.935000000000002,10.065000000000001,9.735
2019-02-01 03:45:00,,,,,,33.870000000000005,30.63
2019-02-07 15:05:00,,12.65,10.815000000000001,,11.1,12.335,9.629999999999999
2018-10-16 11:20:00,24.985,41.27,28.975,0.45,32.3,31.865000000000002,
2018-10-12 02:30:00,14.649999999999999,15.0,14.535,,,,
2018-10-17 10:35:00,14.899999999999999,22.085,15.55,,15.65,16.77,
2018-11-25 01:25:00,19.3,,19.615000000000002,,,,
2018-12-16 20:30:00,7.984999999999999,6.7,7.65,5.6850000000000005,10.98,6.5,
2018-10-26 11:45:00,2.5,4.235,4.185,,3.865,3.0,
2019-01-11 16:40:00,9.765,7.35,5.65,,,7.75,9.45
2018-10-23 09:20:00,16.185000000000002,17.92,19.046666666666667,,13.985000000000001,19.35,
2018-10-11 08:40:00,18.314999999999998,13.785,15.765,,,,
2019-01-22 05:15:00,,12.655000000000001,,,,,10.235
2018-12-28 07:30:00,68.07,,,,,,34.17
2018-10-24 12:50:00,12.55,17.67,15.225,,13.530000000000001,12.665,
2018-11-30 15:30:00,14.385,15.2,17.1,11.719999999999999,,15.5,
2018-11-02 16:45:00,10.635,10.285,10.585,,8.95,15.135000000000002,
2018-10-07 07:00:00,8.55,10.45,5.765000000000001,,,,
2018-12-06 12:05:00,8.615,8.95,6.915,,7.635,8.365,
2018-10-08 08:05:00,7.050000000000001,7.4,5.3,,,,
2018-11-09 06:55:00,12.333333333333334,19.665,16.335,,14.315,,
2019-01-29 18:25:00,,,3.33,1.8499999999999999,,4.65,3.25
2018-12-21 21:45:00,26.035,36.485,30.58,12.100000000000001,30.065,30.485,
2018-12-22 14:25:00,19.6,29.93,23.985,4.6,25.065,25.064999999999998,
2018-11-09 07:40:00,14.0,16.1,14.015,,11.62,,
2019-02-17 10:20:00,25.185,,24.485,,103.23,22.7,23.35
2019-01-20 18:55:00,,55.85,52.55,10.0,89.73,53.864999999999995,48.864999999999995
2018-12-03 10:45:00,31.3,40.9,30.615,41.15,31.75,28.58,
2018-12-24 10:00:00,46.38,,,6.130000000000001,49.465,40.23,42.650000000000006
2019-02-08 12:00:00,12.870000000000001,,17.035,11.13,,12.9,9.565000000000001
2019-02-04 18:20:00,,,21.215,1.0,,20.765,16.185
2019-01-22 20:50:00,,8.665,20.085,,,14.865,15.25
2018-10-13 13:35:00,7.3500000000000005,9.58,7.115,,,,
2018-12-18 09:00:00,19.6,20.0,18.950000000000003,22.535,17.450000000000003,21.45,
2018-12-09 21:45:00,6.949999999999999,9.55,6.7,,9.485,11.33,
2019-01-09 12:50:00,,,,4.5,,10.114999999999998,3.73
2019-01-11 07:05:00,,7.65,10.465,,,7.7,8.115
2019-01-29 17:25:00,,,15.48,4.38,,4.385,5.653333333333333
2018-10-07 23:00:00,2.185,5.215,4.2,,,,
2018-12-22 12:15:00,,24.735,27.23,,26.17,24.33,
2018-12-22 10:15:00,26.85,30.92,34.45,1.5999999999999999,31.13,27.8,
2018-10-27 23:50:00,5.949999999999999,7.865,6.78,,8.67,5.48,
2018-11-16 21:40:00,26.884999999999998,26.35,26.05,,35.815,20.415,
2018-12-05 00:50:00,5.65,5.04,5.4350000000000005,,5.115,3.7533333333333334,
2019-02-17 23:40:00,,,33.0,7.0,30.6,36.63,25.549999999999997
2018-10-31 14:50:00,14.864999999999998,12.285,10.07,,8.73,8.77,
2018-10-23 15:40:00,15.05,13.969999999999999,15.84,,15.23,15.9,
2018-12-02 18:45:00,28.779999999999998,18.185000000000002,23.22,,13.815000000000001,16.5,
2019-01-21 01:35:00,,73.46000000000001,70.25,1.915,,59.900000000000006,59.05
2018-12-09 19:10:00,10.635,11.620000000000001,7.285,,11.135,9.370000000000001,
2018-12-14 09:55:00,31.1,35.715,36.32,47.5,35.315,37.48,
2018-12-06 23:55:00,1.565,1.7149999999999999,1.23,,3.02,2.085,
2018-11-28 08:50:00,10.135000000000002,15.05,11.235,,,19.45,
2018-12-29 13:05:00,3.87,,,0.585,2.9299999999999997,3.7,3.6849999999999996
2018-11-27 08:25:00,16.37,23.725,22.615000000000002,,,,
2018-10-27 05:15:00,3.12,11.35,6.42,,5.0,3.385,
2019-01-19 05:35:00,,16.57,16.585,1.835,,14.015,15.23
2018-11-02 18:45:00,14.6,27.884999999999998,16.73,,27.200000000000003,18.85,
2018-11-29 07:30:00,10.32,13.649999999999999,11.7,,,9.285,
2019-01-15 16:40:00,,5.53,3.7,1.5,,2.62,3.9
2018-10-09 15:25:00,8.07,10.434999999999999,7.635,,,,
2018-11-29 14:45:00,3.315,5.0,6.25,,,4.165,
2018-11-30 18:10:00,13.05,19.97,9.530000000000001,,,11.635,
2018-10-12 07:20:00,11.969999999999999,15.085,12.585,,,,
2018-10-23 16:20:00,13.850000000000001,21.6,16.135,,18.7,20.75,
2019-01-01 20:30:00,18.134999999999998,,,7.435,15.035,22.965,15.469999999999999
2018-11-01 18:25:00,9.77,9.08,5.93,16.6,27.299999999999997,17.95,
2018-10-13 04:00:00,12.815000000000001,12.15,11.985,,,,
2018-11-22 13:40:00,42.4,,38.235,,,38.05,
2019-01-29 04:25:00,,,8.7,0.95,5.83,7.2,5.68
2018-10-18 01:35:00,17.88,16.634999999999998,15.465,,18.415,,
2018-11-06 17:00:00,7.95,10.7,9.165,1.6,6.085,9.635,
2018-10-27 12:20:00,3.5,5.45,5.715,,4.7,4.615,
2019-02-03 07:05:00,,,10.065000000000001,,,11.7,7.935
2019-01-03 16:15:00,8.75,,,,,13.9,10.95
2018-10-12 21:45:00,14.835,17.77,12.315000000000001,,,,
2018-10-14 14:45:00,0.8500000000000001,1.7,0.765,,2.435,0.88,
2018-11-16 22:45:00,27.935000000000002,30.15,27.884999999999998,,26.48,27.8,
2019-01-02 03:25:00,9.665,,,0.8500000000000001,10.649999999999999,13.77,11.899999999999999
2018-10-30 07:15:00,12.77,10.475,9.57,,12.4,,
2019-01-08 03:30:00,,,,0.85,12.9,14.465,10.100000000000001
